Class,Peak,Method,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,TP,FP,FN,Peak_Count,%_Signals_with_Peak
Class1,P1,concave_d2x=0-002,1.6091370558375635,0.00797092066309903,1.6091647413481605,1.5330224259175282,191.0,7.0,59,0.792,0.788
Class1,P2,concave_d2x=0-002,23.298941798941797,0.07278681331039559,23.299101514050857,19.243531851719624,70.0,177.0,180,0.988,0.756
Class1,P3,concave_d2x=0-002,5.008658008658009,0.014513093511315732,5.008694173537875,2.2900595177495195,204.0,67.0,46,1.084,0.924
Class2,P1,concave_d2x=0-002,5.405797101449275,0.015867624271300482,5.405840773428952,3.1836225704295624,156.0,97.0,94,1.012,0.828
Class2,P2,concave_d2x=0-002,8.725941422594142,0.019018433776306493,8.725972994830997,4.033490003169623,192.0,131.0,58,1.292,0.956
Class2,P3,concave_d2x=0-002,11.124595469255663,0.06841031102675736,11.124868355107289,6.927395179049336,159.0,102.0,91,1.044,0.824
Class3,P1,concave_d2x=0-002,2.6,0.006504479938024828,2.6000126924166715,2.6000126924166715,30.0,5.0,220,0.14,0.14
Class3,P2,concave_d2x=0-002,3.3676470588235294,0.009101119496672158,3.3676664052978356,1.882360815730127,221.0,50.0,29,1.084,0.952
Class3,P3,concave_d2x=0-002,17.84660766961652,0.10229442531791319,17.847001292587592,12.79682805845374,109.0,210.0,141,1.276,0.904
Class4,P1,concave_d2x=0-002,,,,,0.0,0.0,50,0.0,0.0
Class4,P2,concave_d2x=0-002,0.9318181818181818,0.001478233786631402,0.9318203440454315,0.9318203440454315,43.0,1.0,7,0.88,0.88
Class4,P3,concave_d2x=0-002,,,,,0.0,0.0,50,0.0,0.0
