Class,Peak,Method,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,TP,FP,FN,Peak_Count,%_Signals_with_Peak
Class1,P1,line_distance_3,3.3465346534653464,0.021042764664974012,3.3466064785488223,3.3466064785488223,64.0,37.0,186,0.404,0.404
Class1,P2,line_distance_3,5.274647887323944,0.02080244080840383,5.274719850439092,3.1455881651927027,182.0,64.0,68,0.984,0.852
Class1,P3,line_distance_3,16.75466666666667,0.08754675706146661,16.754979979447157,5.408057289149398,124.0,319.0,126,1.772,1.0
Class2,P1,line_distance_3,4.317073170731708,0.028272190585111344,4.317193765870638,4.067193289259104,92.0,76.0,158,0.672,0.656
Class2,P2,line_distance_3,4.614832535885167,0.010646263285150372,4.61485219611361,3.913895070608025,170.0,51.0,80,0.884,0.836
Class2,P3,line_distance_3,14.94243641231593,0.1004100801574972,14.94284400540556,7.132685863950856,95.0,289.0,155,1.536,0.996
Class3,P1,line_distance_3,2.5491803278688523,0.02984058205555213,2.5493745885306036,2.5493745885306036,179.0,65.0,71,0.976,0.976
Class3,P2,line_distance_3,3.78,0.011715472824423319,3.7800262922850822,3.7250262782390013,143.0,58.0,107,0.804,0.8
Class3,P3,line_distance_3,16.904964539007093,0.09504877523603487,16.905342085184344,9.034355270949202,55.0,342.0,195,1.588,0.94
Class4,P1,line_distance_3,,,,,0.0,0.0,50,0.0,0.0
Class4,P2,line_distance_3,2.0,0.006520901878015017,2.0000106305120737,2.0000106305120737,1.0,0.0,49,0.02,0.02
Class4,P3,line_distance_3,,,,,0.0,0.0,50,0.0,0.0
