Class,Peak,Method,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,TP,FP,FN,Peak_Count,%_Signals_with_Peak
Class1,P1,curvature,3.05,0.022402618908724293,3.050085183547707,3.050085183547707,12.0,8.0,238,0.08,0.08
Class1,P2,curvature,5.804651162790698,0.024162595371407403,5.804738381878851,3.2512193581896756,181.0,76.0,69,1.028,0.86
Class1,P3,curvature,16.918,0.08841905910774177,16.91831423128313,4.144036237896923,170.0,318.0,80,1.952,1.0
Class2,P1,curvature,5.537671232876712,0.04336752832956105,5.537891699295545,5.157754749058349,61.0,91.0,189,0.608,0.584
Class2,P2,curvature,4.224770642201835,0.011205114004247438,4.224793294285855,3.5734166485817123,176.0,55.0,74,0.924,0.872
Class2,P3,curvature,14.588,0.09878361839673899,14.58841250574194,5.780126248718422,151.0,266.0,99,1.668,1.0
Class3,P1,curvature,2.6666666666666665,0.03339085460716119,2.66689751150283,2.66689751150283,183.0,66.0,67,0.996,0.996
Class3,P2,curvature,2.9976415094339623,0.008698507718583895,2.9976606999626987,2.8915286559270235,175.0,39.0,75,0.856,0.848
Class3,P3,curvature,16.273662551440328,0.09907975945702051,16.274089582107088,7.8933373541527665,92.0,328.0,158,1.68,0.972
Class4,P1,curvature,,,,,0.0,0.0,50,0.0,0.0
Class4,P2,curvature,0.75,0.001338730269628649,0.7500013424365903,0.7500013424365903,8.0,0.0,42,0.16,0.16
Class4,P3,curvature,,,,,0.0,0.0,50,0.0,0.0
