Class,Peak,Method,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,TP,FP,FN,Peak_Count,%_Signals_with_Peak
Class1,P1,concave_tuned,1.2269938650306749,0.0056934850423389265,1.2270112581522212,1.2270112581522212,160.0,3.0,90,0.652,0.652
Class1,P2,concave_tuned,5.362068965517241,0.012373817518979324,5.362093857375195,5.034500256497324,16.0,14.0,234,0.12,0.116
Class1,P3,concave_tuned,5.204845814977974,0.014294343493774737,5.204878023284602,2.6608105419515233,198.0,66.0,52,1.056,0.908
Class2,P1,concave_tuned,2.7404580152671754,0.009533234219993346,2.740494861163079,2.664159392292206,100.0,32.0,150,0.528,0.524
Class2,P2,concave_tuned,6.983870967741935,0.013619445854720668,6.98389211426391,4.8709864911848015,168.0,85.0,82,1.012,0.868
Class2,P3,concave_tuned,4.666666666666667,0.015515327083319779,4.666718109432843,4.666718109432843,50.0,16.0,200,0.264,0.264
Class3,P1,concave_tuned,4.0,0.005382635070880437,4.000004327589278,4.000004327589278,1.0,2.0,249,0.012,0.012
Class3,P2,concave_tuned,2.1576576576576576,0.004711458612094376,2.1576660059600643,1.9684767639552894,205.0,21.0,45,0.904,0.888
Class3,P3,concave_tuned,5.338235294117647,0.008358718080270715,5.33824674196172,5.10785212219308,80.0,23.0,170,0.412,0.408
Class4,P1,concave_tuned,,,,,0.0,0.0,50,0.0,0.0
Class4,P2,concave_tuned,1.0,0.001677999216532848,1.0000026733030398,1.0000026733030398,11.0,0.0,39,0.22,0.22
Class4,P3,concave_tuned,,,,,0.0,0.0,50,0.0,0.0
