Class,Peak,Method,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,TP,FP,FN,Peak_Count,%_Signals_with_Peak
Class1,P1,wavelet,1.9155844155844155,0.011590959346225737,1.9156250231601732,1.8312049862048794,212.0,25.0,88,0.9,0.77
Class1,P2,wavelet,15.443490460157125,0.05903201112365879,15.443656564290201,4.151589789708354,233.0,335.0,67,1.97,0.99
Class1,P3,wavelet,17.437777777777775,0.09692188716697617,17.4381187261637,2.816698867574813,237.0,422.0,63,2.3733333333333335,1.0
Class2,P1,wavelet,6.9775413711583925,0.029951476096117886,6.9776579386931195,3.581669030151511,195.0,212.0,105,1.4266666666666667,0.94
Class2,P2,wavelet,6.374024526198439,0.020662359266702925,6.3740710926462665,2.598689207230481,236.0,184.0,64,1.4933333333333334,0.9966666666666667
Class2,P3,wavelet,16.77538888888889,0.13378367468380617,16.77600661329328,4.703417208775134,142.0,509.0,158,2.27,1.0
Class3,P1,wavelet,1.7073578595317727,0.015187317087761214,1.7074369131755007,1.6154559241470705,289.0,15.0,11,1.18,0.9966666666666667
Class3,P2,wavelet,5.763377926421405,0.018143101128419103,5.7634219219946745,2.264245307877124,247.0,183.0,53,1.5366666666666666,0.9966666666666667
Class3,P3,wavelet,12.613738738738737,0.06044860753744165,12.613936176591057,4.341299826446268,121.0,492.0,179,2.11,0.9866666666666667
Class4,P1,wavelet,,,,,0.0,0.0,100,0.0,0.0
Class4,P2,wavelet,2.1379310344827585,0.006030014629507215,2.13794129386006,2.0344926788800186,70.0,19.0,30,1.05,0.87
Class4,P3,wavelet,,,,,0.0,0.0,100,0.0,0.0
