Class,Peak,Method,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,Peak_Count,Num_Signals_in_Class,Num_Signals_with_Peak
Class1,P1,modified_scholkmann1,0.5,0.0005847489149421709,0.5000004591944118,0.5000004591944118,0.728,250.0,182.0
Class1,P2,modified_scholkmann1,0.34782608695652173,0.0006635258362949058,0.34782681066003307,0.34782681066003307,0.092,250.0,23.0
Class1,P3,modified_scholkmann1,2.1044776119402986,0.005937440021099498,2.104489043392405,2.104489043392405,0.268,250.0,67.0
Class2,P1,modified_scholkmann1,0.43478260869565216,0.0006334381331010406,0.4347834164592653,0.4347834164592653,0.092,250.0,23.0
Class2,P2,modified_scholkmann1,2.5555555555555554,0.005888035374408415,2.5555671831678968,2.5555671831678968,0.468,250.0,117.0
Class2,P3,modified_scholkmann1,2.0806451612903225,0.0060846935693251065,2.0806646616361255,2.0806646616361255,0.248,250.0,62.0
Class3,P1,modified_scholkmann1,,,,,0.0,250.0,0.0
Class3,P2,modified_scholkmann1,0.9051724137931034,0.001098713598686344,0.9051732649778178,0.9051732649778178,0.464,250.0,116.0
Class3,P3,modified_scholkmann1,9.287878787878787,0.04182175989758213,9.288014941365429,9.288014941365429,0.264,250.0,66.0
Class4,P1,modified_scholkmann1,,,,,0.16,50.0,8.0
Class4,P2,modified_scholkmann1,2.2941176470588234,0.002562523475600728,2.294119729627244,2.294119729627244,0.34,50.0,17.0
Class4,P3,modified_scholkmann1,,,,,0.0,50.0,0.0
