Class,Peak,Method,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,TP,FP,FN,Peak_Count,%_Signals_with_Peak
Class1,P1,concave_d2x=0-002,1.2269938650306749,0.0056934850423389265,1.2270112581522212,1.2270112581522212,160.0,3.0,90,0.652,0.652
Class1,P2,concave_d2x=0-002,11.653508771929825,0.026612549588859478,11.653557043583223,9.693024154880405,68.0,66.0,182,0.536,0.456
Class1,P3,concave_d2x=0-002,5.0804347826086955,0.01385451157296646,5.0804660458011845,2.5087119613916986,202.0,66.0,48,1.072,0.92
Class2,P1,concave_d2x=0-002,2.6746031746031744,0.010570435922309355,2.674643305202771,2.259304772029451,150.0,49.0,100,0.796,0.756
Class2,P2,concave_d2x=0-002,6.983870967741935,0.013619445854720668,6.98389211426391,4.8709864911848015,168.0,85.0,82,1.012,0.868
Class2,P3,concave_d2x=0-002,11.463414634146341,0.07020810536859268,11.463694976220562,7.5416873733267575,155.0,102.0,95,1.028,0.82
Class3,P1,concave_d2x=0-002,2.6774193548387095,0.007004750123644201,2.677433128168872,2.677433128168872,26.0,5.0,224,0.124,0.124
Class3,P2,concave_d2x=0-002,2.1576576576576576,0.004711458612094376,2.1576660059600643,1.9684767639552894,205.0,21.0,45,0.904,0.888
Class3,P3,concave_d2x=0-002,17.84660766961652,0.10229442531791319,17.847001292587592,12.79682805845374,109.0,210.0,141,1.276,0.904
Class4,P1,concave_d2x=0-002,,,,,0.0,0.0,50,0.0,0.0
Class4,P2,concave_d2x=0-002,1.1176470588235294,0.0013482599125807483,1.1176488925926638,1.1176488925926638,16.0,1.0,34,0.34,0.34
Class4,P3,concave_d2x=0-002,,,,,0.0,0.0,50,0.0,0.0
