Class,Peak,Method,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,TP,FP,FN,Peak_Count,%_Signals_with_Peak
Class1,P1,wavelet,2.830578512396694,0.014927614171220495,2.830623812643155,2.768639081608243,79.0,47.0,171,0.544,0.484
Class1,P2,wavelet,19.339771101573678,0.06739465766406867,19.339963576237395,13.025880410069185,112.0,241.0,138,1.448,0.932
Class1,P3,wavelet,16.994,0.09513865274957142,16.994342653171767,4.87205564748864,99.0,417.0,151,2.128,1.0
Class2,P1,wavelet,5.221311475409836,0.021612253939152854,5.221377772105071,4.0656343652021025,130.0,87.0,120,0.964,0.732
Class2,P2,wavelet,7.352852852852853,0.01854329720414108,7.352887403564591,5.364892433142533,165.0,105.0,85,1.136,0.888
Class2,P3,wavelet,17.405533333333334,0.12440930190388973,17.40605301599924,6.612142293704298,51.0,457.0,199,2.044,1.0
Class3,P1,wavelet,2.0798898071625342,0.021225952930220372,2.080017775685362,1.8348255695928017,213.0,51.0,37,1.26,0.968
Class3,P2,wavelet,4.144628099173554,0.013224800141787974,4.144660834459973,3.1157253141402728,197.0,78.0,53,1.2,0.968
Class3,P3,wavelet,17.649031811894883,0.11005919000499512,17.649495635063484,11.02947074032961,19.0,432.0,231,1.804,0.964
Class4,P1,wavelet,,,,,0.0,0.0,50,0.0,0.0
Class4,P2,wavelet,2.3793103448275863,0.007573480053714436,2.379326712894512,2.2069121125916866,22.0,10.0,28,0.68,0.58
Class4,P3,wavelet,,,,,0.0,0.0,50,0.0,0.0
