Class,Peak,Method,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,TP,FP,FN,Peak_Count,%_Signals_with_Peak
Class1,P1,concave_d2x=0-002,0.4254032258064516,0.0012639991369941205,0.42540540103887553,0.20564638639775248,246.0,8.0,4,1.024,0.992
Class1,P2,concave_d2x=0-002,20.15407177363699,0.07126123667815389,20.154257541137948,12.241696836407986,122.0,325.0,128,1.808,0.828
Class1,P3,concave_d2x=0-002,8.523037732041969,0.034030595676988046,8.523144490196326,0.8135611610833688,230.0,249.0,20,1.98,0.944
Class2,P1,concave_d2x=0-002,5.0484057971014495,0.010980991642489333,5.048423967218278,1.260877664701371,217.0,129.0,33,1.4,0.92
Class2,P2,concave_d2x=0-002,7.904395604395605,0.020060442794190364,7.904439049502618,1.1902848060050253,235.0,245.0,15,1.94,0.988
Class2,P3,concave_d2x=0-002,13.500063775510203,0.09334930295476464,13.50046992538718,4.82606015964379,184.0,278.0,66,1.896,0.896
Class3,P1,concave_d2x=0-002,1.2532467532467533,0.0031216147043290625,1.2532537783753321,1.0779290878437406,74.0,9.0,176,0.336,0.308
Class3,P2,concave_d2x=0-002,3.7397119341563787,0.01381898854925924,3.7397488422284786,0.2757239453959836,241.0,109.0,9,1.416,0.972
Class3,P3,concave_d2x=0-002,14.629324894514768,0.08688472256746749,14.629677893947676,6.839914563654879,175.0,280.0,75,1.832,0.948
Class4,P1,concave_d2x=0-002,,,,,0.0,0.0,50,0.0,0.0
Class4,P2,concave_d2x=0-002,0.9341085271317829,0.001572643874334738,0.9341102619615866,0.0,43.0,15.0,7,1.24,0.86
Class4,P3,concave_d2x=0-002,,,,,0.0,0.0,50,0.0,0.0
