Class,Peak,Method,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,TP,FP,FN,Peak_Count,%_Signals_with_Peak
Class1,P1,modified_scholkmann0-5,0.8303571428571429,0.0013349865198085812,0.830358493637161,0.7633940465843282,221.0,4.0,29,0.9,0.896
Class1,P2,modified_scholkmann0-5,27.5,0.07368385460899396,27.500156669787664,25.24039735664228,35.0,144.0,215,0.716,0.616
Class1,P3,modified_scholkmann0-5,4.10171568627451,0.011394501388192783,4.101739905299541,1.8284332583807095,177.0,60.0,73,0.948,0.816
Class2,P1,modified_scholkmann0-5,11.277777777777779,0.023912357874109457,11.277814943829847,10.486147384176757,38.0,39.0,212,0.308,0.288
Class2,P2,modified_scholkmann0-5,7.34375,0.012802164944378166,7.3437677149697,6.5982296010927906,164.0,71.0,86,0.94,0.896
Class2,P3,modified_scholkmann0-5,15.169444444444444,0.1043224173550361,15.169878436626444,13.022626626378074,98.0,105.0,152,0.812,0.72
Class3,P1,modified_scholkmann0-5,,,,,0.0,0.0,250,0.0,0.0
Class3,P2,modified_scholkmann0-5,3.772093023255814,0.006370883705606829,3.772101966549391,3.772101966549391,183.0,32.0,67,0.86,0.86
Class3,P3,modified_scholkmann0-5,18.635593220338983,0.12261001746665687,18.636103182618765,18.636103182618765,60.0,176.0,190,0.944,0.944
Class4,P1,modified_scholkmann0-5,,,,,0.0,0.0,50,0.0,0.0
Class4,P2,modified_scholkmann0-5,1.55,0.0018585341744505545,1.55000151839719,1.55000151839719,37.0,3.0,13,0.8,0.8
Class4,P3,modified_scholkmann0-5,,,,,0.0,0.0,50,0.0,0.0
