Class,Peak,Method,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,TP,FP,FN,Peak_Count,%_Signals_with_Peak
Class1,P1,modified_scholkmann0-5,1.7380073800738007,0.011888957766574974,1.7380637086323356,1.7380637086323356,261.0,10.0,39.0,0.9033333333333333,0.9033333333333333
Class1,P2,modified_scholkmann0-5,11.666666666666666,0.038538433104208514,11.666752195064792,11.666752195064792,25.0,17.0,275.0,0.14,0.14
Class1,P3,modified_scholkmann0-5,2.409691629955947,0.006010448178029967,2.409702986757147,2.409702986757147,185.0,42.0,115.0,0.7566666666666667,0.7566666666666667
Class2,P1,modified_scholkmann0-5,2.86046511627907,0.011155945622632784,2.860499206131604,2.860499206131604,34.0,9.0,266.0,0.14333333333333334,0.14333333333333334
Class2,P2,modified_scholkmann0-5,2.523076923076923,0.004526000888601901,2.5230839448245375,2.5230839448245375,118.0,12.0,182.0,0.43333333333333335,0.43333333333333335
Class2,P3,modified_scholkmann0-5,1.7936507936507937,0.004910755936049853,1.7936594101983798,1.7936594101983798,60.0,3.0,240.0,0.21,0.21
Class3,P1,modified_scholkmann0-5,,,,,0.0,0.0,300.0,0.0,0.0
Class3,P2,modified_scholkmann0-5,2.35195530726257,0.005686665138859426,2.3519658463183237,2.3519658463183237,156.0,23.0,144.0,0.5966666666666667,0.5966666666666667
Class3,P3,modified_scholkmann0-5,1.6041666666666667,0.005487637780750016,1.604179567314936,1.604179567314936,90.0,6.0,210.0,0.32,0.32
Class4,P1,modified_scholkmann0-5,,,,,0.0,0.0,53.0,0.47,0.47
Class4,P2,modified_scholkmann0-5,,,,,0.0,0.0,100.0,0.0,0.0
Class4,P3,modified_scholkmann0-5,,,,,0.0,0.0,100.0,0.0,0.0
