Class,Peak,Method,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,TP,FP,FN,Peak_Count,%_Signals_with_Peak
Class1,P1,modified_scholkmann0-5,0.3931297709923664,0.00047397653601767743,0.3931302026634755,0.3931302026634755,262.0,0.0,38,0.8733333333333333,0.8733333333333333
Class1,P2,modified_scholkmann0-5,28.395631067961165,0.08577634689370038,28.395823336677452,25.990451546288707,45.0,194.0,255,0.7966666666666666,0.6866666666666666
Class1,P3,modified_scholkmann0-5,4.996240601503759,0.0187305124476955,4.996291555851362,2.0789503283941273,232.0,74.0,68,1.02,0.8866666666666667
Class2,P1,modified_scholkmann0-5,13.682795698924732,0.022836727153787376,13.682825190019264,13.440889311710265,37.0,58.0,263,0.31666666666666665,0.31
Class2,P2,modified_scholkmann0-5,6.578571428571428,0.012299699016817867,6.578587907303086,6.375016174151125,214.0,70.0,86,0.9466666666666667,0.9333333333333333
Class2,P3,modified_scholkmann0-5,14.227011494252874,0.10156907038910709,14.2274429912306,12.379700805334707,107.0,86.0,193,0.6433333333333333,0.58
Class3,P1,modified_scholkmann0-5,,,,,0.0,0.0,300,0.0,0.0
Class3,P2,modified_scholkmann0-5,7.737642585551331,0.01617180923507878,7.737674105485737,7.737674105485737,168.0,95.0,132,0.8766666666666667,0.8766666666666667
Class3,P3,modified_scholkmann0-5,13.123287671232877,0.07052748714976909,13.123513289923487,13.123513289923487,130.0,162.0,170,0.9733333333333334,0.9733333333333334
Class4,P1,modified_scholkmann0-5,,,,,0.0,0.0,100,0.0,0.0
Class4,P2,modified_scholkmann0-5,1.4777777777777779,0.0013700505403134709,1.477778571281625,1.477778571281625,86.0,4.0,14,0.9,0.9
Class4,P3,modified_scholkmann0-5,,,,,0.0,0.0,100,0.0,0.0
