Class,Peak,Method,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,TP,FP,FN,Peak_Count,%_Signals_with_Peak
Class1,P1,modified_scholkmann0-5,3.763440860215054,0.04161488219432958,3.7637195179501783,3.7637195179501783,125.0,154.0,175.0,0.93,0.93
Class1,P2,modified_scholkmann0-5,29.37837837837838,0.0942134755658147,29.37858958396963,29.37858958396963,11.0,100.0,289.0,0.37,0.37
Class1,P3,modified_scholkmann0-5,6.805369127516778,0.02952401876177524,6.805449823881881,6.805449823881881,95.0,54.0,205.0,0.49666666666666665,0.49666666666666665
Class2,P1,modified_scholkmann0-5,12.966101694915254,0.04524369017320128,12.966216146121425,12.966216146121425,5.0,54.0,295.0,0.19666666666666666,0.19666666666666666
Class2,P2,modified_scholkmann0-5,12.961538461538462,0.03872240998236799,12.961629011707377,12.961629011707377,55.0,49.0,245.0,0.3466666666666667,0.3466666666666667
Class2,P3,modified_scholkmann0-5,4.111111111111111,0.019173525119946463,4.111168125540895,4.111168125540895,23.0,4.0,277.0,0.09,0.09
Class3,P1,modified_scholkmann0-5,32.833333333333336,0.4070667361702793,32.835923599605245,32.835923599605245,0.0,36.0,300.0,0.12,0.12
Class3,P2,modified_scholkmann0-5,7.9314285714285715,0.021543624684460996,7.931480370353259,7.931480370353259,97.0,78.0,203.0,0.5833333333333334,0.5833333333333334
Class3,P3,modified_scholkmann0-5,1.1956521739130435,0.003326691348752896,1.195658077685923,1.195658077685923,45.0,1.0,255.0,0.15333333333333332,0.15333333333333332
Class4,P1,modified_scholkmann0-5,,,,,0.0,0.0,28.0,0.72,0.72
Class4,P2,modified_scholkmann0-5,,,,,0.0,0.0,100.0,0.0,0.0
Class4,P3,modified_scholkmann0-5,,,,,0.0,0.0,100.0,0.0,0.0
