Class,Peak,Method,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,TP,FP,FN,Peak_Count,%_Signals_with_Peak
Class1,P1,modified_scholkmann0-5,3.6985645933014353,0.03249373937159815,3.698745722411667,3.698745722411667,109.0,100.0,141.0,0.836,0.836
Class1,P2,modified_scholkmann0-5,18.571428571428573,0.059162556762059955,18.571593177828877,18.571593177828877,10.0,18.0,240.0,0.112,0.112
Class1,P3,modified_scholkmann0-5,2.5374149659863945,0.0072442895112188755,2.5374302173618375,2.5374302173618375,108.0,39.0,142.0,0.588,0.588
Class2,P1,modified_scholkmann0-5,4.53125,0.02671961385346515,4.531348534551868,4.531348534551868,19.0,13.0,231.0,0.128,0.128
Class2,P2,modified_scholkmann0-5,4.82051282051282,0.014379734424658338,4.820547389430564,4.820547389430564,87.0,30.0,163.0,0.468,0.468
Class2,P3,modified_scholkmann0-5,2.3333333333333335,0.006891366268685286,2.333347618604493,2.333347618604493,37.0,11.0,213.0,0.192,0.192
Class3,P1,modified_scholkmann0-5,27.25,0.33046511078392793,27.252031847629667,27.252031847629667,0.0,8.0,250.0,0.032,0.032
Class3,P2,modified_scholkmann0-5,3.4058823529411764,0.009463134854435638,3.405904369216535,3.405904369216535,129.0,41.0,121.0,0.68,0.68
Class3,P3,modified_scholkmann0-5,1.8333333333333333,0.0033055006660086803,1.8333378310841948,1.8333378310841948,37.0,5.0,213.0,0.168,0.168
Class4,P1,modified_scholkmann0-5,,,,,0.0,0.0,26.0,0.48,0.48
Class4,P2,modified_scholkmann0-5,,,,,0.0,0.0,50.0,0.0,0.0
Class4,P3,modified_scholkmann0-5,,,,,0.0,0.0,50.0,0.0,0.0
