Class,Peak,Method,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,TP,FP,FN,Peak_Count,%_Signals_with_Peak
Class1,P1,concave_tuned,2.9508196721311477,0.018745991985135147,2.9508895325735667,2.9508895325735667,77.0,45.0,173,0.488,0.488
Class1,P2,concave_tuned,6.909090909090909,0.01576990194749415,6.909122650049707,6.909122650049707,3.0,8.0,247,0.044,0.044
Class1,P3,concave_tuned,4.622065727699531,0.012441675426950127,4.6220934582005,3.2394585707997536,164.0,69.0,86,0.932,0.852
Class2,P1,concave_tuned,4.843373493975903,0.03300687182709428,4.843552936697852,4.843552936697852,31.0,52.0,219,0.332,0.332
Class2,P2,concave_tuned,10.041436464088397,0.024295362648658704,10.041485220824752,7.558052154946021,96.0,127.0,154,0.892,0.724
Class2,P3,concave_tuned,7.084745762711864,0.01769255250709708,7.084793673835367,6.7458049228464345,37.0,23.0,213,0.24,0.236
Class3,P1,concave_tuned,7.666666666666667,0.043815948260232086,7.666797635873899,7.666797635873899,0.0,3.0,250,0.012,0.012
Class3,P2,concave_tuned,2.717948717948718,0.008226681644171485,2.7179663422938316,2.7179663422938316,163.0,32.0,87,0.78,0.78
Class3,P3,concave_tuned,9.5,0.012525049345732422,9.500015947817012,9.500015947817012,27.0,15.0,223,0.168,0.168
Class4,P1,concave_tuned,,,,,0.0,0.0,50,0.0,0.0
Class4,P2,concave_tuned,1.5,0.004940799370140275,1.5000139504070311,1.5000139504070311,4.0,0.0,46,0.08,0.08
Class4,P3,concave_tuned,,,,,0.0,0.0,50,0.0,0.0
