Class,Peak,Method,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Min_XY_Error,TP,FP,FN,Peak_Count,%_Signals_with_Peak
Class1,P1,line_distance_3,2.933333333333333,0.013945325447304657,2.933371759253187,2.933371759253187,46.0,29.0,204,0.3,0.3
Class1,P2,line_distance_3,7.721875,0.027407923879079275,7.721965282693903,7.15633415036672,112.0,55.0,138,0.668,0.64
Class1,P3,line_distance_3,15.358,0.07641322332904064,15.358254219085788,6.760085645295839,81.0,314.0,169,1.58,1.0
Class2,P1,line_distance_3,2.959731543624161,0.017039340529789705,2.9597966386058547,2.9597966386058547,103.0,46.0,147,0.596,0.596
Class2,P2,line_distance_3,6.333333333333333,0.014847656707783824,6.333359264835818,6.037062854448652,114.0,51.0,136,0.66,0.648
Class2,P3,line_distance_3,14.67408906882591,0.09698971094922537,14.674472109885585,8.971869958427337,41.0,306.0,209,1.388,0.988
Class3,P1,line_distance_3,2.8756476683937824,0.025627948477759777,2.8757789840856716,2.8757789840856716,139.0,54.0,111,0.772,0.772
Class3,P2,line_distance_3,3.5813953488372094,0.01047962907318932,3.5814175819345957,3.5814175819345957,91.0,38.0,159,0.516,0.516
Class3,P3,line_distance_3,17.871559633027523,0.10138516900276513,17.8719454414936,12.44533297564574,19.0,308.0,231,1.308,0.872
Class4,P1,line_distance_3,,,,,0.0,0.0,50,0.0,0.0
Class4,P2,line_distance_3,5.0,0.01202349704808714,5.000014456427228,5.000014456427228,0.0,1.0,50,0.02,0.02
Class4,P3,line_distance_3,,,,,0.0,0.0,50,0.0,0.0
